Timestamp,LUX,LDR,Vo,Vi,LED
1238144,135.4,820,4.0,5.0,255
1240768,135.4,820,4.0,5.0,255
1243416,135.4,820,4.0,5.0,255
1246040,135.4,820,4.0,5.0,255
1248688,135.4,820,4.0,5.0,255
1251312,135.4,820,4.0,5.0,255
1253952,135.4,820,4.0,5.0,255
1256592,135.4,820,4.0,5.0,255
1259216,135.4,820,4.0,5.0,255
1261856,135.4,820,4.0,5.0,255
1264488,135.4,820,4.0,5.0,255
1267128,135.4,820,4.0,5.0,255
1269768,135.4,820,4.0,5.0,255
1272400,135.4,820,4.0,5.0,255
1275032,135.4,820,4.0,5.0,255
1277664,135.4,820,4.0,5.0,255
1280304,135.4,820,4.0,5.0,255
1282928,135.4,820,4.0,5.0,255
1285576,134.1,819,4.0,5.0,255
1288208,135.4,820,4.0,5.0,255
1290848,135.4,820,4.0,5.0,255
1293480,135.4,820,4.0,5.0,255
1296104,135.4,820,4.0,5.0,255
1298752,135.4,820,4.0,5.0,255
1301376,135.4,820,4.0,5.0,255
1304016,134.1,819,4.0,5.0,255
1306656,135.4,820,4.0,5.0,255
1309288,135.4,820,4.0,5.0,255
1311928,135.4,820,4.0,5.0,255
1314552,135.4,820,4.0,5.0,255
1317192,135.4,820,4.0,5.0,255
1319824,135.4,820,4.0,5.0,255
1322464,135.4,820,4.0,5.0,255
1325096,135.4,820,4.0,5.0,255
1327736,135.4,820,4.0,5.0,255
1330368,135.4,820,4.0,5.0,255
1333000,135.4,820,4.0,5.0,255
1335640,135.4,820,4.0,5.0,255
1338264,135.4,820,4.0,5.0,255
1340912,135.4,820,4.0,5.0,255
1343544,135.4,820,4.0,5.0,255
1346176,135.4,820,4.0,5.0,255
1348816,135.4,820,4.0,5.0,255
1351440,135.4,820,4.0,5.0,255
1354088,135.4,820,4.0,5.0,255
1356712,135.4,820,4.0,5.0,255
1359352,135.4,820,4.0,5.0,255
1361992,135.4,820,4.0,5.0,255
1364624,135.4,820,4.0,5.0,255
1367256,135.4,820,4.0,5.0,255
1369896,135.4,820,4.0,5.0,255
1372528,135.4,820,4.0,5.0,255
1375160,135.4,820,4.0,5.0,255
1377800,135.4,820,4.0,5.0,255
1380432,135.4,820,4.0,5.0,255
1383072,135.4,820,4.0,5.0,255
1385704,135.4,820,4.0,5.0,255
1388336,135.4,820,4.0,5.0,255
1390976,135.4,820,4.0,5.0,255
1393600,135.4,820,4.0,5.0,255
1396248,135.4,820,4.0,5.0,255
1398880,135.4,820,4.0,5.0,255
1401512,135.4,820,4.0,5.0,255
1404152,135.4,820,4.0,5.0,255
1406776,135.4,820,4.0,5.0,255
1409416,135.4,820,4.0,5.0,255
1412048,135.4,820,4.0,5.0,255
1414688,135.4,820,4.0,5.0,255
1417328,135.4,820,4.0,5.0,255
1419960,135.4,820,4.0,5.0,255
