Timestamp,LED,Vi,Vo,LUX
2835192,0,0.00000,0.02444,0.00232
2843136,0,0.00000,0.02444,0.00232
2851076,0,0.00000,0.02444,0.00232
2859020,0,0.00000,0.02444,0.00232
2866960,0,0.00000,0.02444,0.00232
2874912,0,0.00000,0.02444,0.00232
2882852,0,0.00000,0.02444,0.00232
2890796,0,0.00000,0.02444,0.00232
2898736,0,0.00000,0.02444,0.00232
2906680,0,0.00000,0.02444,0.00232
2914620,0,0.00000,0.02444,0.00232
2922564,0,0.00000,0.02444,0.00232
2930504,0,0.00000,0.02444,0.00232
2938448,0,0.00000,0.02444,0.00232
2946388,0,0.00000,0.02444,0.00232
2954332,0,0.00000,0.02444,0.00232
2962272,0,0.00000,0.02444,0.00232
2970216,0,0.00000,0.02444,0.00232
2978156,0,0.00000,0.02444,0.00232
2986100,0,0.00000,0.02444,0.00232
2994040,0,0.00000,0.02444,0.00232
3001984,0,0.00000,0.02444,0.00232
3009924,0,0.00000,0.02444,0.00232
3017868,0,0.00000,0.02444,0.00232
3025808,0,0.00000,0.02444,0.00232
3033752,0,0.00000,0.02444,0.00232
3041692,0,0.00000,0.02444,0.00232
3049636,0,0.00000,0.02444,0.00232
3057576,0,0.00000,0.02444,0.00232
3065520,0,0.00000,0.02444,0.00232
3073464,0,0.00000,0.02444,0.00232
3081404,0,0.00000,0.02444,0.00232
3089344,0,0.00000,0.02444,0.00232
3097288,0,0.00000,0.02444,0.00232
3105232,0,0.00000,0.02444,0.00232
3113172,0,0.00000,0.02444,0.00232
3121112,0,0.00000,0.02444,0.00232
3129056,0,0.00000,0.02444,0.00232
3137000,0,0.00000,0.02444,0.00232
3144952,0,0.00000,0.02933,0.00313
3152888,0,0.00000,0.02444,0.00232
3160832,0,0.00000,0.02444,0.00232
3168776,0,0.00000,0.02444,0.00232
3176716,0,0.00000,0.02444,0.00232
3184660,0,0.00000,0.02444,0.00232
3192600,0,0.00000,0.02444,0.00232
3200552,0,0.00000,0.02444,0.00232
3208492,0,0.00000,0.02444,0.00232
3216436,0,0.00000,0.02444,0.00232
3224376,0,0.00000,0.02444,0.00232
3232320,0,0.00000,0.02444,0.00232
3240260,0,0.00000,0.02444,0.00232
3248204,0,0.00000,0.02444,0.00232
3256144,0,0.00000,0.02444,0.00232
3264088,0,0.00000,0.02444,0.00232
3272028,0,0.00000,0.02444,0.00232
3279972,0,0.00000,0.02444,0.00232
3287912,0,0.00000,0.02444,0.00232
3295856,0,0.00000,0.02444,0.00232
3303796,0,0.00000,0.02444,0.00232
3311740,0,0.00000,0.02444,0.00232
3319680,0,0.00000,0.02444,0.00232
3327624,0,0.00000,0.02444,0.00232
3335564,0,0.00000,0.02444,0.00232
3343508,0,0.00000,0.02444,0.00232
3351448,0,0.00000,0.02444,0.00232
3359392,0,0.00000,0.02444,0.00232
3367332,0,0.00000,0.02444,0.00232
3375276,0,0.00000,0.02444,0.00232
3383224,0,0.00000,0.02933,0.00313
3391168,0,0.00000,0.02444,0.00232
3399112,0,0.00000,0.02444,0.00232
3407052,0,0.00000,0.02444,0.00232
3414992,0,0.00000,0.02444,0.00232
3422936,0,0.00000,0.02444,0.00232
3430880,0,0.00000,0.02444,0.00232
3438820,0,0.00000,0.02444,0.00232
3446760,0,0.00000,0.02444,0.00232
3454704,0,0.00000,0.02444,0.00232
3462648,0,0.00000,0.02444,0.00232
3470588,0,0.00000,0.02444,0.00232
3478532,0,0.00000,0.02444,0.00232
3486472,0,0.00000,0.02444,0.00232
3494416,0,0.00000,0.02444,0.00232
3502356,0,0.00000,0.02444,0.00232
3510300,0,0.00000,0.02444,0.00232
3518240,0,0.00000,0.02444,0.00232
3526192,0,0.00000,0.02444,0.00232
3534132,0,0.00000,0.02444,0.00232
3542076,0,0.00000,0.02444,0.00232
3550016,0,0.00000,0.02444,0.00232
3557968,0,0.00000,0.02933,0.00313
3565916,0,0.00000,0.02444,0.00232
3573860,0,0.00000,0.02444,0.00232
3581800,0,0.00000,0.02444,0.00232
3589744,0,0.00000,0.02444,0.00232
3597684,0,0.00000,0.02444,0.00232
3605628,0,0.00000,0.02444,0.00232
3613568,0,0.00000,0.02444,0.00232
3621512,0,0.00000,0.02444,0.00232
3629452,0,0.00000,0.02444,0.00232
3637396,0,0.00000,0.02444,0.00232
3645336,0,0.00000,0.02444,0.00232
3653280,0,0.00000,0.02444,0.00232
3661220,0,0.00000,0.02444,0.00232
3669164,0,0.00000,0.02444,0.00232
3677104,0,0.00000,0.02444,0.00232
3685048,0,0.00000,0.02444,0.00232
3692992,0,0.00000,0.02444,0.00232
3700932,0,0.00000,0.02444,0.00232
3708872,0,0.00000,0.02444,0.00232
3716816,0,0.00000,0.02444,0.00232
3724760,0,0.00000,0.02444,0.00232
3732700,0,0.00000,0.02444,0.00232
3740640,0,0.00000,0.02444,0.00232
3748584,0,0.00000,0.02444,0.00232
3756528,0,0.00000,0.02444,0.00232
3764468,0,0.00000,0.02444,0.00232
